conjunction_id,creation_date,tca,miss_distance,relative_speed,relative_position_r,relative_position_t,relative_position_n,relative_velocity_r,relative_velocity_t,relative_velocity_n,rel_pos_mag,rel_vel_mag,miss_distance_log,relative_speed_log,rel_pos_mag_log,rel_vel_mag_log,collision_probability,collision_max_probability,cluster,dbscan_label,iso_anomaly,object1_object_designator,object2_object_designator,object1_object_type,object2_object_type,object1_maneuverable,object2_maneuverable,anomaly_flag
8751414,12:59.8,44:55.1,285.0996859,4662.865991,58.2962164,266.0468127,84.2761858,-5.485979301,-1431.079328,4437.826169,285.0996858773798,4662.865990489008,5.6563403021875835,8.447599994984605,5.65634030210852,8.447599994875041,6.75031e-05,0.001834841,0,0,,52262,52674,PAYLOAD,PAYLOAD,,,False
8475407,59:24.8,50:42.0,221.643217,6968.579785,35.27920551,-194.1789023,100.8744131,3.206999671,-3202.110513,-6189.311932,221.64321703611688,6968.57978456942,5.405570566448494,8.849310212840983,5.405570566610713,8.849310212779203,2.21439e-05,0.001171114,0,0,,49412,51133,PAYLOAD,PAYLOAD,,,False
8567856,13:47.4,00:27.3,180.3560814,4636.19672,-16.6713056,-171.078605,54.61221992,1.569389072,-1418.136097,-4413.978656,180.35608136058252,4636.1967201813195,5.200462399216837,8.44186530747261,5.2004623989994885,8.441865307511712,1.82443e-05,0.00135672,0,0,,46681,47147,PAYLOAD,PAYLOAD,,,False
8377515,22:38.8,23:42.7,476.0451148,14974.03331,-28.88390309,-63.23497556,470.9416199,11.17069597,-14823.24744,-2119.642449,476.0451148219277,14974.033309817289,6.167611066709409,9.614139647355133,6.167611066755374,9.614139647342931,0.000234374,0.004670833,0,0,,20465,53088,PAYLOAD,PAYLOAD,,,False
8827882,36:07.6,12:53.0,368.8381936,14489.30162,-20.03560855,-100.3747512,354.3516569,20.78478107,-13972.83973,-3833.950849,368.83819357030535,14489.301613257225,5.913065595393761,9.581234850833074,5.91306559531347,9.581234850367743,0.000281858,0.002432979,0,0,,22473,31126,DEBRIS,PAYLOAD,NO,,False
8456072,12:26.7,32:39.0,54.22583105,14946.19035,54.18241952,1.47132812,1.594164678,218.3453061,-14907.6122,1050.728253,54.22583104479417,14946.190352057516,4.011430797631162,9.612278624701714,4.011430797536897,9.612278624839368,0.000145254,0.003391173,0,0,,29888,43926,DEBRIS,PAYLOAD,NO,,False
8732786,44:27.2,32:39.3,101.3936537,14946.16114,59.72853046,11.49608255,81.12345985,218.3410727,-14907.5849,1050.701029,101.39365366206174,14946.161146832233,4.628824735098904,9.612276670486382,4.62882473472839,9.612276670943476,0.000705093,0.005307771,0,0,,29888,43926,DEBRIS,PAYLOAD,NO,,False
8647515,23:08.6,32:39.3,121.3622099,14946.16207,33.21513923,2.640121731,116.6986301,218.3189624,-14907.58516,1050.715146,121.36220986797913,14946.162075597516,4.806985579760344,9.612276732705554,4.8069855794986545,9.61227673308004,0.000742192,0.003946909,0,0,,29888,43926,DEBRIS,PAYLOAD,NO,,False
8467091,26:07.4,57:21.7,439.8041442,7586.932649,19.38419249,380.4723165,-219.7561255,8.416339245,-3793.416902,-6570.499554,439.80414417799346,7586.932648723051,6.08860065933716,8.93431445502711,6.088600659287237,8.934314454990611,1.69507e-05,0.001232219,0,0,,48610,45542,DEBRIS,PAYLOAD,NO,,False
8475095,51:29.1,37:34.0,82.44444801,9744.302965,16.48329042,61.69248908,-52.14810576,-99.93932988,-6349.599644,-7390.807585,82.44444800174314,9744.302964667884,4.424181117157608,9.184540700734951,4.424181117058658,9.184540700700872,0.000134758,0.001511732,0,0,,30193,13649,DEBRIS,ROCKET BODY,NO,NO,False
8620753,26:29.9,00:37.3,364.1075105,0.033545432,-242.0838132,247.9560694,-111.7474572,-0.025803996,0.017181083,0.012816404,364.1075104367059,0.033545432388212275,5.900191859526426,0.03299505853489481,5.900191859353069,0.03299505891050701,2.43074e-05,0.002245439,1,1,,52904,35362,PAYLOAD,PAYLOAD,,,False
8718568,08:57.0,04:45.2,236.2453948,4648.286513,-16.14372164,224.2048085,72.6874861,-1.391310757,-1424.982137,4424.476408,236.24539474548317,4648.2865134868025,5.46909502655349,8.444469048744061,5.469095026323699,8.444469048848767,8.70793e-05,0.006332488,0,0,,52562,53531,PAYLOAD,PAYLOAD,,,False
8564490,14:10.6,12:19.7,375.7350595,15151.38699,143.969013,-8.718108318,346.9492079,-15.07132689,-15148.82007,-278.4793941,375.73505955563417,15151.386980440679,5.931542180449537,9.625913355622409,5.931542180597212,9.62591335499153,0.000124675,0.003691208,0,0,,21397,43529,PAYLOAD,PAYLOAD,,,False
8591513,06:51.3,12:20.4,423.1740142,15151.3457,191.1514686,0.253470387,377.5411211,-15.00416472,-15148.7782,-278.5146551,423.1740142265575,15151.345699008378,6.0501437818855175,9.625910630635495,6.050143781948128,9.625910630570052,1e-10,0.002741508,0,0,,21397,43529,PAYLOAD,PAYLOAD,,,False
8811999,12:30.9,12:20.5,436.5782837,15151.32267,187.1708789,-4.617792165,394.3936307,-14.9650469,-15148.75476,-278.5387754,436.57828375837204,15151.322667696464,6.081255623962289,9.625909110737656,6.081255624095686,9.62590911058563,1e-10,0.001148479,0,0,,21397,43529,PAYLOAD,PAYLOAD,,,False
8675801,46:24.4,54:28.6,140.7318697,10320.98119,-4.216295038,-105.3146058,93.25511143,2.182008755,-7011.475884,-7573.760883,140.73186969012588,10320.981191046552,4.953937031076561,9.242030996385756,4.953937031006893,9.242030996487147,3.8104e-05,0.003570693,0,0,,46915,50849,ROCKET BODY,PAYLOAD,NO,,False
8721154,37:05.3,13:41.4,145.4938402,4646.688858,-12.70038796,138.6286744,-42.29950742,4.997917716,-1421.98325,-4423.760392,145.49384024146988,4646.6888585626275,4.986983381156764,8.444125355241182,4.986983381439847,8.444125355362237,1.74994e-05,0.001660349,0,0,,47874,48113,PAYLOAD,PAYLOAD,,,False
8732719,27:15.6,56:01.8,47.65409559,0.003707007,-46.6888819,9.092407971,-2.896420389,0.000598979,0.003456968,0.001196872,47.65409559369548,0.0037070077124075423,3.884735989877985,0.003700152982921531,3.8847359899539393,0.003700153692697927,9.67149e-05,0.009144555,1,1,,52904,35362,PAYLOAD,PAYLOAD,,,False
8786850,22:08.9,33:21.9,133.148033,4690.346233,-9.407273777,-126.5239038,-40.39311387,-5.167939789,-1448.624988,4461.032024,133.1480329588908,4690.346232701079,4.898943914073118,8.453474863534865,4.898943913766671,8.453474863471149,3.31306e-05,0.002879773,0,0,,47745,47818,PAYLOAD,PAYLOAD,,,False
8617049,37:05.5,42:44.7,244.02732,14990.43315,-31.8233251,29.02605157,240.1959559,19.17519031,-14832.3804,2170.99284,244.0273200297035,14990.433146829308,5.501369714532008,9.61523419359796,5.501369714653233,9.61523419338646,0.000600421,0.003585471,0,0,,33409,53067,PAYLOAD,PAYLOAD,,,False
8793920,07:19.2,47:00.2,215.2941006,4586.931081,59.2140565,-197.7262454,61.2337908,0.990669965,-1388.160423,-4371.835587,215.29410057617554,4586.931080926565,5.376639058430802,8.431184456558407,5.376639058320654,8.4311844565424,2.07815e-05,0.001015849,0,0,,48434,48487,PAYLOAD,PAYLOAD,,,False
8592142,09:52.2,25:35.5,343.6789454,4648.533405,-11.73579047,-326.4379158,106.8446344,2.757031347,-1424.902909,-4424.760662,343.67894545618196,4648.533404987124,5.842613390717355,8.444522150535953,5.842613390880353,8.444522150533183,1.77305e-05,0.001630625,0,0,,52286,52696,PAYLOAD,PAYLOAD,,,False
8496784,58:01.9,42:51.2,429.8232746,14159.24291,-62.13136065,116.7776786,-408.9629754,0.354381397,-13630.97785,-3831.527433,429.82327466465364,14159.242908524748,6.065697970285252,9.558193521761588,6.065697970435322,9.558193521657406,0.002517585,0.0030832,0,0,,42202,12149,DEBRIS,PAYLOAD,NO,,False
8604663,17:05.7,02:02.5,182.9223171,14581.16779,32.12073988,-50.54700468,172.8404827,16.52798897,-13991.38145,-4105.048874,182.92231704340387,14581.16779657076,5.21451347878792,9.58755467695221,5.214513478480202,9.587554677402814,0.000152353,0.00221893,0,0,,52562,57195,PAYLOAD,UNKNOWN,,,False
8493850,46:45.0,37:44.1,160.742808,14782.84043,95.30895839,-5.727827564,-129.3121988,6.479488121,-14782.77802,-42.46435539,160.74280797746565,14782.840430507262,5.086007468713955,9.601290000397892,5.086007468574633,9.601290000432202,1e-10,0.001819662,0,0,,8027,54236,ROCKET BODY,ROCKET BODY,NO,NO,False
8676038,44:08.8,39:20.0,302.9954939,15037.89695,60.71934499,-18.75454473,296.2561349,-96.60439425,-15026.62046,-574.186205,302.99549381126315,15037.896949237662,5.717012878598996,9.618395253723817,5.717012878307094,9.618395253673125,0.000380587,0.001429797,0,0,,24795,52158,PAYLOAD,PAYLOAD,,,False
8521572,24:15.8,55:18.4,409.8415633,4629.545169,-14.3917426,390.3580366,124.0305932,-1.756578119,-1413.521719,4408.473856,409.8415633422451,4629.545169310578,6.018207649421315,8.440429887232868,6.0182076495241414,8.44042988729994,1.49394e-05,0.001294275,0,0,,54003,50824,PAYLOAD,PAYLOAD,,,False
8795762,21:49.7,29:03.7,350.5083419,7465.329728,-26.48142634,298.9145378,-181.1213154,1.33296542,-3902.436043,-6364.129092,350.5083418998965,7465.329727891666,5.862233443259298,8.91815882244254,5.8622334432590035,8.91815882242803,2.34867e-06,0.00109118,0,0,,24729,23442,PAYLOAD,PAYLOAD,,,False
8470576,21:15.8,29:03.7,415.7945812,7465.351347,-10.87886022,354.4077914,-217.167911,1.276942115,-3902.471348,-6364.132814,415.79458122108343,7465.351346505646,6.032593489394951,8.918161717970797,6.032593489445536,8.918161717904585,0.001001652,0.00115848,0,0,,24729,23442,PAYLOAD,PAYLOAD,,,False
8732724,26:04.8,59:10.9,50.95602892,0.003726181,48.37388675,8.089735505,13.82172721,0.000799574,-0.003569826,-0.000708131,50.956028916216944,0.0037261811234711876,3.950397763169719,0.0037192559848198766,3.9503977630969063,0.0037192561078326965,6.03666e-05,0.005866251,1,1,,52904,35362,PAYLOAD,PAYLOAD,,,False
8808482,58:51.6,18:27.8,202.2141487,14635.46763,-24.56688251,-58.61597477,-191.9666578,-15.22099141,-14095.96143,3937.074109,202.2141486676927,14635.46763360793,5.314260342709445,9.591271476298267,5.314260342550463,9.59127147654477,0.000105052,0.002597568,0,0,,57172,53392,UNKNOWN,PAYLOAD,,,False
8660574,06:21.4,00:39.7,271.0527583,4692.441219,10.81098871,-257.6392403,83.51492167,1.507295715,-1452.082321,-4462.113765,271.05275826081373,4692.44121867324,5.6059960118255825,8.453921327782568,5.605996011681543,8.453921327712948,1.98166e-05,0.001801286,0,0,,54169,52495,PAYLOAD,PAYLOAD,,,False
8502971,36:23.8,50:54.2,242.5552788,12470.9852,40.64473588,-121.8947811,205.7248917,2.891112071,-10579.22187,-6603.448204,242.55527881113744,12470.985202305636,5.495343934417172,9.431240224078794,5.495343934462901,9.431240224263659,0.001683582,0.001870082,0,0,,15399,11238,ROCKET BODY,PAYLOAD,NO,,False
8703348,50:12.1,50:54.2,60.81103591,12470.99624,16.35050724,34.31374209,-47.46799033,2.72724632,-10579.22367,-6603.466247,60.811035916133704,12470.996246211807,4.124081923116569,9.431241109262263,4.124081923215802,9.431241109760323,0.014136093,0.017714056,0,0,,15399,11238,ROCKET BODY,PAYLOAD,NO,,False
8740518,24:53.2,50:54.3,202.7531426,12471.00053,28.78198962,110.7834664,-167.3542873,2.674996987,-10579.23534,-6603.455663,202.75314259408324,12471.000530347215,5.316909175805708,9.4312414532328,5.316909175776669,9.43124145326064,2.3406e-06,0.002263438,0,0,,15399,11238,ROCKET BODY,PAYLOAD,NO,,False
8724614,08:37.6,43:23.5,217.8860952,4648.298967,6.449513127,-206.807384,68.28953208,1.533219366,-1424.904111,-4424.514573,217.8860952153766,4648.298966610872,5.388551481268681,8.444471727431058,5.38855148133893,8.444471727347361,2.74849e-05,0.002611386,0,0,,52089,52561,PAYLOAD,PAYLOAD,,,False
8639554,21:30.0,58:36.0,203.2801094,4649.935669,-9.832628755,-193.9228451,60.1668716,7.193314386,-1423.180674,-4426.78289,203.28010940090311,4649.935669427665,5.319492137318755,8.44482369747933,5.319492137323176,8.444823697571284,1.43907e-05,0.001379612,0,0,,52354,52670,PAYLOAD,PAYLOAD,,,False
8696631,37:51.2,34:29.7,114.0147767,4636.217682,4.061332135,-109.1000039,-32.86432766,-1.78166046,-1418.440451,4413.902798,114.01477668370289,4636.217682285777,4.745060613152204,8.441869827865833,4.745060613010509,8.44186982792746,1.7272e-05,0.001658788,0,0,,46693,45784,PAYLOAD,PAYLOAD,,,False
8523065,58:16.9,39:16.4,328.4672321,13012.28904,15.34344196,169.4714667,-280.9532405,-8.644145021,-11166.50694,-6680.472583,328.46723213142576,13012.289033622255,5.797476901652885,9.473726348164602,5.7974769017482695,9.473726347674507,4.5319e-05,0.003463008,0,0,,56327,53681,PAYLOAD,PAYLOAD,,,False
8729945,33:48.3,44:31.1,99.89048042,4674.877671,-12.91790317,-94.26646401,30.41495715,1.801831418,-1441.858175,-4446.967843,99.89048041577564,4674.877671136098,4.614035576228754,8.450172161214681,4.614035576186883,8.450172161243787,4.47646e-05,0.003459493,0,0,,47772,48020,PAYLOAD,PAYLOAD,,,False
8511258,16:02.7,36:56.0,437.6239831,15190.53447,435.3519839,5.568016359,44.18594663,7.083414439,-15189.82537,-146.6032242,437.62398308528424,15190.534468911934,6.0836425155193865,9.62849360892098,6.0836425154858365,9.628493608849357,0.001013239,0.001167016,0,0,,19274,43833,PAYLOAD,PAYLOAD,,,False
8732170,41:54.6,03:08.9,121.5257571,4645.313529,-13.58945874,-114.9572652,36.99545156,5.714959409,-1421.160385,-4422.579369,121.52575713501068,4645.313528251761,4.808321269923633,8.443829394695278,4.808321270209374,8.443829394534239,1.69062e-05,0.00147115,0,0,,48650,45582,PAYLOAD,PAYLOAD,,,False
8725142,08:40.5,55:53.2,441.7263778,7012.720042,7.094202848,391.2552742,204.9174848,-9.458103355,-3238.386842,6220.209289,441.7263778405405,7012.720042402926,6.092951921879918,8.855623515731875,6.092951921971488,8.855623515789324,3.07709e-05,0.002647196,0,0,,46583,45095,PAYLOAD,PAYLOAD,,,False
8753724,07:53.4,03:49.4,128.2175096,14496.88524,-2.676106357,22.40156676,-126.2170275,1.242933843,-14125.56236,-3260.087127,128.21750960564032,14496.885238104232,4.861497105385874,9.581758072254933,4.861497105429524,9.58175807212417,0.000257465,0.00138027,0,0,,6787,40418,PAYLOAD,DEBRIS,,NO,False
8838413,33:11.2,37:04.8,304.9184313,6947.747729,-25.40887585,-271.1602086,137.1195831,3.325984189,-3184.598495,-6174.910515,304.9184313377498,6947.747728925156,5.723318502038697,8.846316739446255,5.723318502162095,8.846316739435483,2.02484e-05,0.00123181,0,0,,44763,47138,PAYLOAD,PAYLOAD,,,False
8727062,56:31.0,53:12.3,385.7151646,4645.269879,-9.577631675,366.4250826,120.0712954,-6.604732663,-1420.877938,4422.623035,385.71516455274724,4645.269878801585,5.957688413256812,8.443820000106479,5.957688413134622,8.443820000063775,5.27292e-05,0.004046757,0,0,,44736,47787,PAYLOAD,PAYLOAD,,,False
8807210,43:03.1,52:28.8,405.9929944,4153.031376,20.49702758,389.9104986,-111.2653877,5.056422636,-1135.757155,-3994.708966,405.9929944692977,4153.0313754635135,6.00879597251804,8.331834557609266,6.008795972688308,8.331834557480118,2.2319e-05,0.001823536,0,0,,44726,45384,PAYLOAD,PAYLOAD,,,False
8609394,51:22.9,57:33.2,227.2215534,14784.18567,6.3847314,53.92009407,220.6388293,-11.54850921,-14448.75322,3131.380359,227.22155341085565,14784.1856702781,5.430316882573501,9.601380990205698,5.430316882621067,9.601380990224508,0.000287404,0.005270547,0,0,,55678,43792,PAYLOAD,PAYLOAD,,,False
8634130,32:46.6,22:29.8,139.3682635,11584.49887,-39.12723754,86.26723002,-102.2278688,0.032080651,-8857.766109,-7465.962334,139.36826343262368,11584.498867688879,4.944269422592747,9.357509497657086,4.9442694221127494,9.357509497457603,0.000109237,0.002446587,0,0,,55411,28414,PAYLOAD,PAYLOAD,,,False
8809397,46:29.0,11:26.8,390.3286149,6957.048972,51.97609714,343.3866019,-178.1587904,2.028062836,-3191.672981,-6181.727094,390.3286149325039,6957.048971753611,5.969547654321858,8.847654393916494,5.969547654404919,8.847654393881085,3.63927e-05,0.001059521,0,0,,53283,53726,PAYLOAD,PAYLOAD,,,False
8718908,33:56.1,06:53.7,473.1351157,4645.482684,16.26878738,-450.7856476,-142.7741721,-5.446522482,-1421.069913,4422.786452,473.1351157373625,4645.4826834502055,6.161492335294251,8.443865800314457,6.161492335373052,8.443865800196132,2.04769e-05,0.00169571,0,0,,44721,47792,PAYLOAD,PAYLOAD,,,False
8648649,10:37.6,18:00.1,176.2024514,4664.649185,31.34621915,-165.0730137,53.06240253,6.601762852,-1432.195465,-4439.338305,176.20245137130175,4664.64918503842,5.177292872161069,8.447982264371186,5.177292871999118,8.447982264379421,3.19679e-05,0.001234583,0,0,,51147,53742,PAYLOAD,PAYLOAD,,,False
8728728,18:01.7,58:06.2,455.7037851,4661.240586,20.5617842,-433.4453847,-139.1698647,-5.81553491,-1430.049516,4436.449973,455.7037850707789,4661.240586109006,6.124035008091796,8.447251424012777,6.124035008027813,8.447251424036159,4.60649e-05,0.002857878,0,0,,49440,53730,PAYLOAD,PAYLOAD,,,False
8616374,51:49.9,11:58.1,75.56164376,14431.81802,36.48110071,14.09292722,64.6535436,32.8135782,-14162.17305,2776.535425,75.5616437531535,14431.818014212226,4.338096217133653,9.577259921682796,4.338096217044228,9.57725992128178,0.000903299,0.001753036,0,0,,20104,5359,ROCKET BODY,DEBRIS,NO,NO,False
8737939,18:16.9,11:58.2,32.36683745,14431.82308,31.13539799,3.095115973,-8.283683709,32.82807959,-14162.17966,2776.527856,32.36683745244147,14431.823077493405,3.5075625160215846,9.577260272272618,3.5075625160947554,9.577260272098945,0.002160089,0.007337649,0,0,,20104,5359,ROCKET BODY,DEBRIS,NO,NO,False
8748447,04:16.1,40:09.1,499.1655239,6980.50349,46.76299118,440.8025801,229.5049635,-10.54397578,-3207.191611,6200.099981,499.16552388767195,6980.503490400261,6.21493909143796,8.851019572274698,6.214939091413311,8.85101957233203,3.49821e-05,0.001087951,0,0,,52263,50848,PAYLOAD,PAYLOAD,,,False
8742577,41:10.5,42:51.5,253.910173,10238.17055,25.44260085,-186.0421349,-170.9133524,-14.4524972,-6902.945649,7561.036222,253.9101729446239,10238.170552306665,5.540911220354233,9.23397589433618,5.540911220136995,9.233975894561459,2.38175e-05,0.001710903,0,0,,47673,45369,PAYLOAD,PAYLOAD,,,False
8642128,45:39.9,49:08.6,113.234387,9297.645749,-16.44810601,86.66533979,-70.99721881,13.57763612,-5693.338292,-7350.641551,113.23438696344576,9297.645748825009,4.738252363980828,9.137624050150864,4.738252363660834,9.137624050132045,1.31922e-05,0.001208453,0,0,,45073,45370,PAYLOAD,PAYLOAD,,,False
8608263,21:15.8,55:18.4,240.9930182,6968.463891,-20.81030952,-213.2826905,-110.2499874,-8.588342826,-3196.113076,6192.275547,240.99301809583022,6968.463891288009,5.488908875327282,8.849293584153578,5.488908874896816,8.849293584194903,1.9215e-05,0.001518524,0,0,,53139,53601,PAYLOAD,PAYLOAD,,,False
8732726,54:17.8,07:57.7,54.39570468,0.00413058,-53.41125972,8.403481294,-5.959154747,0.000493664,0.003941496,0.001132518,54.39570468368431,0.004130580090403284,4.014502057895426,0.004122072573456191,4.014502057961934,0.004122072663487592,6.70702e-05,0.00636344,1,1,,52904,35362,PAYLOAD,PAYLOAD,,,False
8601920,54:43.6,53:10.2,166.1009781,10237.65663,15.09863947,120.4313309,-113.3925066,14.38063067,-6901.989154,-7561.213676,166.1009781103693,10237.656633165694,5.118598288965426,9.233925701510975,5.11859828902748,9.233925701820166,1.29055e-05,0.001162476,0,0,,45739,48287,PAYLOAD,PAYLOAD,,,False
8608265,31:03.0,30:41.4,362.9842759,6968.655244,8.539837655,-321.5526594,-168.1919824,-8.341526855,-3196.316226,6192.386366,362.9842758826174,6968.6552435519325,5.897110668626754,8.849321039690496,5.897110668578997,8.849321039626208,1.87948e-05,0.001737613,0,0,,53139,53601,PAYLOAD,PAYLOAD,,,False
8625485,14:54.5,42:33.5,316.6452279,4694.064258,-8.051750058,301.4277676,-96.64714469,5.482699951,-1450.339799,-4464.383906,316.6452278750556,4694.064257412113,5.760935124461019,8.454267078023678,5.76093512438249,8.454267077898464,2.44724e-05,0.002278945,0,0,,52282,53578,PAYLOAD,PAYLOAD,,,False
8623760,38:48.6,20:24.3,151.3278353,4618.166919,-2.162790516,144.5403571,-44.76071089,0.973204948,-1406.518142,-4398.769312,151.32783528746384,4618.166918929626,5.026035009452221,8.437969647253306,5.026035009369923,8.437969647238072,2.1904e-05,0.002109421,0,0,,49418,53795,PAYLOAD,PAYLOAD,,,False
8668097,27:52.6,30:18.0,495.7616802,4669.794423,-27.65164329,-471.5917307,150.3870664,1.832440643,-1438.157791,-4442.823287,495.7616802271599,4669.794422580313,6.208110394391529,8.449084448186973,6.208110394446202,8.44908444809712,1.44072e-05,0.001144225,0,0,,54167,52468,PAYLOAD,PAYLOAD,,,False
8737541,13:19.0,53:54.1,402.4933649,14552.27285,6.436471459,114.3284826,-385.8606986,10.06160633,-13966.04219,-4088.790697,402.4933649422572,14552.272848344195,6.000160043708631,9.585571185449178,6.000160043813359,9.585571185335402,2.75088e-05,0.002021268,0,0,,40033,45696,PAYLOAD,PAYLOAD,,,False
8716488,11:20.6,45:08.5,359.6588329,4636.479066,4.083935689,-342.732704,108.9591263,2.29765998,-1418.393807,-4414.192095,359.65883295968536,4636.479065253916,5.8879324502621335,8.441926192835421,5.887932450427623,8.44192619267454,1.27246e-05,0.001230375,0,0,,48327,45387,PAYLOAD,PAYLOAD,,,False
8733946,05:39.9,17:53.8,39.94152251,4634.24292,-33.04445872,-21.65080467,-5.88486409,-5.29248438,-1413.38723,4413.447175,39.94152250871328,4634.242919704735,3.7121447683545536,8.441443886551092,3.7121447683231255,8.441443886487392,2.17111e-05,0.00123715,0,0,,52343,53720,PAYLOAD,PAYLOAD,,,False
8715821,02:07.9,29:39.7,453.5556186,9615.008203,4.519975183,348.32931,-290.4461409,4.491952492,-6098.016286,-7433.879198,453.55561857883947,9615.008202410207,6.119320279287865,9.17118450983203,6.119320279241313,9.171184509770695,1.22354e-05,0.001166411,0,0,,46129,47583,PAYLOAD,PAYLOAD,,,False
8642059,29:23.2,20:45.9,176.2097193,4662.422824,-4.304426056,167.1392232,-55.64006804,4.98434031,-1430.833239,-4437.440477,176.20971933201307,4662.422823853875,5.1773338859896105,8.447504969086056,5.177333886170262,8.447504969054723,2.55425e-05,0.002400042,0,0,,50193,53252,PAYLOAD,PAYLOAD,,,False
8640944,43:37.0,20:51.0,173.1231514,8089.021177,9.716347539,-145.8258251,92.80111453,3.193981559,-4316.563619,-6841.01834,173.12315135072086,8089.021177287703,5.1597628155324875,8.998386627725255,5.159762815249474,8.998386627760818,2.51811e-05,0.001577054,0,0,,54845,57373,PAYLOAD,PAYLOAD,,,False
8728120,38:27.3,27:40.8,50.88822688,4642.424914,-4.603623839,47.59499617,17.4107617,-5.685367834,-1419.236914,4420.163271,50.88822688842195,4642.424914176327,3.9490919220500067,8.443207500955035,3.949091922212316,8.443207500993008,1.06419e-05,0.001022391,0,0,,46355,47374,PAYLOAD,PAYLOAD,,,False
8626379,45:10.2,38:33.7,125.8132184,15292.33533,10.03202402,2.122704021,-125.3946511,144.5341178,-15255.40585,-1052.246246,125.81321831504573,15292.335332500512,4.842715282626665,9.635172413133166,4.842715281956749,9.635172413296669,9.29928e-05,0.00442719,0,0,,56362,24129,PAYLOAD,DEBRIS,,NO,False
8751575,54:06.3,56:38.0,16.4888963,11503.10943,1.898991833,10.53032568,-12.54550805,94.61289918,-9307.245023,-6759.272517,16.488896298457426,11503.109426495126,2.861566182408112,9.350459592259119,2.861566182319909,9.350459591954456,0.004995094,0.218177924,0,0,,6921,14179,ROCKET BODY,ROCKET BODY,NO,NO,False
8653582,59:19.4,56:38.0,25.74275475,11503.09796,24.39129947,-5.443850261,6.174012203,94.61603324,-9307.243264,-6759.255374,25.74275475123447,11503.097955766843,3.2862635861881135,9.3504585952236,3.2862635862342744,9.35045859485563,0.002253491,0.013010099,0,0,,6921,14179,ROCKET BODY,ROCKET BODY,NO,NO,False
8811147,20:16.3,03:35.2,7.526610986,9710.738113,-3.12106497,4.756767625,-4.927675735,103.3693571,-6303.567709,-7385.985623,7.52661098599609,9710.73811350597,2.1431919772814374,9.18109054763505,2.1431919772809787,9.181090547687148,3.93309e-05,0.003126062,0,6,,34508,5397,DEBRIS,ROCKET BODY,NO,NO,False
8732728,49:02.3,45:37.4,57.75456125,0.00420063,55.4744932,7.534893047,14.19138246,0.000725391,-0.004083311,-0.000667586,57.75456124976252,0.004200629940020664,4.073368788308444,0.004191831983337998,4.073368788304402,0.004191831923609558,3.86773e-05,0.003780162,1,1,,52904,35362,PAYLOAD,PAYLOAD,,,False
8733324,25:04.2,56:01.8,52.23185571,530.9124211,35.6470268,-38.1586973,1.170492108,-1.300035256,-18.55195292,-530.5865941,52.231855711699886,530.9124211086522,3.9746570086848307,6.276478853797475,3.9746570087167643,6.2764788538137415,2.1244e-05,0.001603133,0,0,,52697,52674,PAYLOAD,PAYLOAD,,,False
8782040,13:59.8,55:45.1,199.2775603,13900.98692,-3.98643923,72.92617597,185.4115077,57.57101813,-12942.0099,5073.312783,199.2775602694118,13900.98691704937,5.299704205941574,9.53978705278817,5.299704205788845,9.539787052575926,0.000439656,0.001363368,0,0,,40136,29773,PAYLOAD,DEBRIS,,NO,False
8710993,09:46.6,25:04.8,118.3543171,9917.681028,-13.96432646,-89.30135511,-76.40687101,55.56995067,-6496.451512,7493.559015,118.35431709702253,9917.681028268267,4.782096523894377,9.20217523055174,4.782096523869431,9.202175230578787,3.86392e-05,0.003023186,0,0,,29499,52629,PAYLOAD,PAYLOAD,,,False
8619444,22:15.8,39:50.1,478.2916543,15013.75636,13.56963533,67.74709652,473.2748699,21.17472285,-14873.59879,2046.580185,478.2916542955159,15013.756351706652,6.1723092937461,9.616788753845555,6.172309293736744,9.616788753293207,6.23826e-05,0.001036357,0,0,,43761,53659,UNKNOWN,PAYLOAD,,,False
8737085,56:02.4,50:34.6,430.5697923,4650.761132,-29.24581672,409.3450706,-130.2752526,4.530132507,-1423.670726,-4427.495934,430.56979232190986,4650.76113165968,6.067429240897491,8.445001164942761,6.067429240948259,8.445001164869602,4.4284e-05,0.001590631,0,0,,50157,53990,PAYLOAD,PAYLOAD,,,False
8737088,02:41.7,25:57.7,450.2024711,4650.728329,2.264272838,428.7118782,-137.4163875,4.55690543,-1423.691747,-4427.454691,450.2024711113953,4650.728329705027,6.111916176897576,8.444994113180057,6.111916176922831,8.444994113331619,4.34759e-05,0.003816286,0,0,,50157,53990,PAYLOAD,PAYLOAD,,,False
8667676,02:33.6,54:42.1,320.2133997,4645.158421,13.11334788,304.2272665,-99.0476237,5.206302279,-1421.033685,-4422.457791,320.2133996810576,4645.15842062084,5.772105698823871,8.443796011113204,5.772105698764899,8.443796011031596,1.32207e-05,0.001136701,0,0,,46155,47840,PAYLOAD,PAYLOAD,,,False
8826832,00:42.0,06:59.5,130.2099911,4648.332527,-29.95633849,120.0836741,40.4619672,-2.029781872,-1425.022817,4424.5114,130.20999113269434,4648.332526585746,4.8767990252874265,8.444478945697535,4.876799025536602,8.444478945608434,1.6534e-05,0.001102395,0,0,,52453,52854,PAYLOAD,PAYLOAD,,,False
